,Links,Words
1316,https://medportal.ru/mednovosti/vaktsina-protiv-raka-kishechnika-uspeshno-proshla-pervye-ispytaniya/,рак
1317,https://medportal.ru/mednovosti/v-sechenovskom-universitete-vpervye-v-mire-vosstanovili-kosti-taza-s-pomoschyu-3d-printera/,рак
1318,https://medportal.ru/mednovosti/u-molodyh-lyudey-vse-chasche-obnaruzhivayut-nealkogolnuyu-zhirovuyu-bolezn-pecheni/,рак
1319,https://medportal.ru/mednovosti/slishkom-nizkiy-uroven-vrednogo-holesterina-svyazali-s-riskom-krovoizliyaniya-v-mozg/,инсульт
1320,https://medportal.ru/mednovosti/vybrat-komu-predostavit-lechenie-v-pervuyu-ochered-a-komu-podozhdat-vsegda-ne-prosto/,гепатит
1321,https://medportal.ru/mednovosti/lyudi-zabyvayut-nanosit-solntsezaschitnyy-krem-na-samye-vazhnye-uchastki-kozhi/,рак
1322,https://medportal.ru/mednovosti/12-situatsiy-kogda-nuzhno-srochno-vyzyvat-skoruyu/,инсульт
1323,https://medportal.ru/mednovosti/skolkim-sigaretam-ravnyaetsya-butylka-vina-uchenye-podschitali-kantserogennyy-potentsial-alkogolya/,рак
1324,https://medportal.ru/mednovosti/spetsialnye-predlozheniya-v-magazinah-sposobstvuyut-ozhireniyu/,рак
1325,https://medportal.ru/mednovosti/rak-u-detey-ogromnaya-propast-v-pyatiletney-vyzhivaemosti/,рак
1326,https://medportal.ru/mednovosti/chay-s-temperaturoy-vyshe-65-gradusov-svyazali-s-rakom-pischevoda/,рак
1327,https://medportal.ru/mednovosti/luchshe-lechit-novymi-preparatami-chem-tratitsya-na-perelechivanie/,гепатит
1328,https://medportal.ru/mednovosti/rak-molochnoy-zhelezy-vklyuchaet-11-bolezney-s-raznoy-veroyatnostyu-retsidiva/,рак
1329,https://medportal.ru/mednovosti/programma-vaktsinatsii-protiv-gepatita-v-snizila-zabolevaemost-na-52/,гепатит
1330,https://medportal.ru/mednovosti/psihicheskoe-utomlenie-na-rabote-faktor-riska-diabeta-dlya-zhenschin/,диабет
1331,https://medportal.ru/mednovosti/normalizatsiya-arterialnogo-davleniya-mozhet-byt-opasna-dlya-pozhilyh-lyudey/,диабет
1332,https://medportal.ru/mednovosti/dve-novye-prichiny-brosit-kurit/,диабет
1333,https://medportal.ru/mednovosti/samaya-zhenskaya-privivka/,рак
1334,https://medportal.ru/mednovosti/zabluzhdeniya-i-fakty-o-rake-podzheludochnoy-zhelezy/,рак
1335,https://medportal.ru/mednovosti/rak-sheyki-matki-mozhet-stat-ischezayuschey-boleznyu/,рак
1336,https://medportal.ru/mednovosti/minzdrav-rasskazal-o-zabolevaemosti-grippom-i-orvi-v-rossii/,орви
1337,https://medportal.ru/mednovosti/uchenye-gripp-nuzhno-umet-otlichat-ot-obychnoy-prostudy/,орви
1338,https://medportal.ru/mednovosti/veyping-obladaet-takim-zhe-kantserogennym-vozdeystviem-na-dnk-kak-i-obychnoe-kurenie/,рак
1339,https://medportal.ru/mednovosti/uchenye-kisty-yaichnika-neopravdanno-chasto-udalyayut/,рак
1340,https://medportal.ru/mednovosti/insult-i-rassloenie-arteriy-shei-uchenye-napomnili-ob-opasnostyah-grippopodobnyh-zabolevaniy/,инсульт
1341,https://medportal.ru/mednovosti/rak-svyazannyy-s-ozhireniem-vse-chasche-porazhaet-molodezh/,рак
1342,https://medportal.ru/mednovosti/onkonastorozhennost-eto-ne-paranoidalnaya-boyazn-bolezni/,рак
1343,https://medportal.ru/mednovosti/ya-est-ya-budu-deviz-vsemirnogo-dnya-borby-protiv-raka-2019/,рак
1344,https://medportal.ru/mednovosti/zatyanuvshayasya-bol-v-gorle-dolzhna-nastorazhivat-po-povodu-raka-gortani/,рак
1345,https://medportal.ru/mednovosti/rechevye-stereotipy-ne-vse-rakovye-patsienty-hotyat-byt-smelymi-bortsami/,рак
1346,https://medportal.ru/mednovosti/mnogim-patsientam-aspirin-prinosit-bolshe-vreda-chem-polzy/,инсульт
1347,https://medportal.ru/mednovosti/obraz-zhizni-poleznyy-dlya-serdtsa-predotvraschaet-diabet/,диабет
1348,https://medportal.ru/mednovosti/zdorovyy-ves-ne-spaset-ot-bolezney-serdtsa-teh-kto-vedet-sidyachiy-obraz-zhizni/,инсульт
1349,https://medportal.ru/mednovosti/dlitelnye-simptomy-klimaksa-govoryat-o-riske-raka-molochnoy-zhelezy/,рак
1350,https://medportal.ru/mednovosti/genetika-protiv-raka/,рак
1351,https://medportal.ru/mednovosti/otkaz-ot-zavtraka-uvelichivaet-risk-razvitiya-saharnogo-diabeta/,диабет
1352,https://medportal.ru/mednovosti/my-postavili-zadachu-voyti-v-diapazon-300-v-mirovyh-reytingah/,рак
1353,https://medportal.ru/mednovosti/zelen-soderzhit-veschestva-zaschischayuschie-zdorovie-pecheni/,диабет
1354,https://medportal.ru/mednovosti/lozhnopolozhitelnyy-rezultat-skrininga-raka-molochnoy-zhelezy-govorit-o-povyshennom-riske-bolezni/,рак
1355,https://medportal.ru/mednovosti/infarkt-i-insult-mogut-byt-priznakami-nediagnostirovannogo-raka/,рак
1356,https://medportal.ru/mednovosti/rody-uvelichivayut-risk-razvitiya-bolezney-serdtsa-i-insulta-na-14/,инсульт
1357,https://medportal.ru/mednovosti/uchenye-uznali-kak-obschestvennyy-transport-vliyaet-na-rasprostranenie-grippa-i-orvi/,орви
1358,https://medportal.ru/mednovosti/virus-papillomy-cheloveka-uvelichivaet-risk-raka-sheyki-matki-dazhe-sredi-molodyh-zhenschin/,рак
1359,https://medportal.ru/mednovosti/razvivaetsya-li-rak-predstatelnoy-zhelezy-pod-deystviem-alkogolya/,рак
1360,https://medportal.ru/mednovosti/kak-tyazhest-grippa-i-orvi-zavisit-ot-massy-tela/,орви
1361,https://medportal.ru/mednovosti/mogut-li-sobaki-obnaruzhivat-zlokachestvennye-opuholi-u-lyudey/,рак
1362,https://medportal.ru/mednovosti/posle-perenesennyh-infektsiy-uvelichen-risk-razvitiya-infarkta-i-insulta/,инсульт
1363,https://medportal.ru/mednovosti/mnogim-zhenschinam-nuzhno-provodit-ezhegodnyy-skrining-raka-molochnoy-zhelezy-nachinaya-s-30-let/,рак
1364,https://medportal.ru/mednovosti/roliki-o-rake-prostaty-s-youtube-mogut-byt-opasnymi-dlya-zdorovya/,рак
1365,https://medportal.ru/mednovosti/o-zlokachestvennosti-novoobrazovaniya-v-ideale-mozhet-sudit-tolko-patolog/,рак
1366,https://medportal.ru/mednovosti/semya-volonterstvo-konkurs-krasoty-zhizn-posle-onkodiagnoza/,рак
1367,https://medportal.ru/mednovosti/4-sposoba-kotorymi-nas-ubivaet-neregulyarnyy-grafik-raboty/,диабет
1368,https://medportal.ru/mednovosti/u-zamenitelya-sahara-nashli-protivorakovyy-potentsial/,рак
1369,https://medportal.ru/mednovosti/ispaniya-ob-yavila-voynu-gomeopatam-i-psihoanalitikam/,рак
1370,https://medportal.ru/mednovosti/silovye-nagruzki-poleznee-dlya-serdtsa-chem-kardiotrenirovki/,диабет
1371,https://medportal.ru/mednovosti/chto-nado-znat-o-saharnom-diabete/,диабет
1372,https://medportal.ru/mednovosti/pohudenie-posle-menopauzy-umenshaet-risk-raka-molochnoy-zhelezy/,рак
1373,https://medportal.ru/mednovosti/novye-rekomendatsii-dazhe-2-minuty-fizicheskoy-aktivnosti-zachtutsya-vam/,диабет
1374,https://medportal.ru/mednovosti/u-kazhdoy-infektsii-est-svoy-sezon/,гепатит
1375,https://medportal.ru/mednovosti/gipertoniya-v-molodosti-vysokiy-risk-insulta-v-zrelosti/,инсульт
1376,https://medportal.ru/mednovosti/kurenie-diabet-i-gipertoniya-silnee-povyshayut-risk-infarkta-u-zhenschin/,диабет
1377,https://medportal.ru/mednovosti/zhavoronki-boleyut-rakom-molochnoy-zhelezy-rezhe-chem-sovy/,рак
1378,https://medportal.ru/mednovosti/stoit-li-boyatsya-raka-ot-mobilnogo-telefona-esli-vy-ne-samets-krysy/,рак
1379,https://medportal.ru/mednovosti/pri-rake-prostaty-muzhchiny-gotovy-zhertvovat-veroyatnostyu-vyzhivaniya-radi-kachestva-zhizni/,рак
1380,https://medportal.ru/mednovosti/ezhegodnoe-uzi-uluchshaet-vyzhivanie-pri-rake-yaichnika/,рак
1381,https://medportal.ru/mednovosti/my-nakonets-dozhdalis-so-storony-gosudarstva-ponimaniya-togo-chto-onkologiya-vyzov-dlya-vseh/,рак
1382,https://medportal.ru/mednovosti/muzhchiny-huzhe-vyzhivayut-pri-mnogih-vidah-raka/,рак
1383,https://medportal.ru/mednovosti/do-40-sluchaev-ishemicheskogo-insulta-mogut-byt-geneticheski-obuslovleny/,инсульт
1384,https://medportal.ru/mednovosti/nasledstvennyy-risk-insulta-mozhno-kompensirovat-zdorovym-obrazom-zhizni/,инсульт
1385,https://medportal.ru/mednovosti/vysokie-lyudi-chasche-boleyut-rakom/,рак
1386,https://medportal.ru/mednovosti/organicheskie-produkty-svyazali-so-snizheniem-riska-raka/,рак
1387,https://medportal.ru/mednovosti/10-faktorov-uvelichivayuschih-vash-risk-saharnogo-diabeta/,диабет
1388,https://medportal.ru/mednovosti/o-rake-yaichnika-malo-znayut-kak-patsienty-tak-i-vrachi/,рак
1389,https://medportal.ru/mednovosti/gipodinamiya-ubivaet-v-tri-raza-effektivnee-chem-kurenie/,диабет
1390,https://medportal.ru/mednovosti/rak-tolstogo-kishechnika-u-zhenschin-molodeet-iz-za-ozhireniya/,рак
1391,https://medportal.ru/mednovosti/deystvitelno-li-o-holesterine-i-statinah-nuzhno-zabyt-kommentariy-rossiyskogo-eksperta/,инсульт
1392,https://medportal.ru/mednovosti/pererabotannoe-myaso-chem-ono-na-samom-dele-opasno/,рак
1393,https://medportal.ru/mednovosti/bolshe-semya-nizhe-risk-raka/,рак
1394,https://medportal.ru/mednovosti/profilaktika-raka-molochnoy-zhelezy-kakova-alternativa-samoobsledovaniyu/,рак
1395,https://medportal.ru/mednovosti/aspirin-snizhaet-risk-raka-yaichnika-i-raka-pecheni/,рак
1396,https://medportal.ru/mednovosti/skachuschiy-ves-uvelichivaet-risk-infarktov-i-insultov/,диабет
1397,https://medportal.ru/mednovosti/terragnostika-i-targetnaya-alfaterapiya-kogda-tehnologii-buduschego-pridut-v-rossiyu/,рак
1398,https://medportal.ru/mednovosti/chto-nado-znat-o-hronicheskih-virusnyh-gepatitah/,гепатит
1399,https://medportal.ru/mednovosti/proryv-v-terapii-raka/,рак
1400,https://medportal.ru/mednovosti/5-rekomendatsiy-po-profilaktike-raka-molochnoy-zhelezy-poyavivshihsya-v-etom-godu/,рак
1401,https://medportal.ru/mednovosti/7-prichin-uvelichit-kolichestvo-dney-bez-vypivki-esli-vam-za-40/,рак
1402,https://medportal.ru/mednovosti/neskolko-chasov-hodby-v-nedelyu-pomogayut-legche-perenesti-insult/,инсульт
1403,https://medportal.ru/mednovosti/voz-ochen-mnogo-muzhchin-v-evrope-umiraet-slishkom-rano-ot-predotvratimyh-prichin/,диабет
1404,https://medportal.ru/mednovosti/ezhednevnyy-priem-aspirina-ne-prodlevaet-zhizn-pozhilym-lyudyam/,рак
1405,https://medportal.ru/mednovosti/10-priznakov-raka-predstatelnoy-zhelezy-kotorye-mozhno-upustit/,рак
1406,https://medportal.ru/mednovosti/blagodarya-selfi-zhenschina-postavila-sebe-diagnoz-insulta-i-vovremya-obratilas-za-pomoschyu/,инсульт
1407,https://medportal.ru/mednovosti/chto-eto-u-menya-na-gube/,рак
1408,https://medportal.ru/mednovosti/eto-nuzhno-znat-chtoby-ne-propustit-rak-yaichnika/,рак
1409,https://medportal.ru/mednovosti/ozhirenie-meshaet-nabirat-myshechnuyu-massu/,диабет
1410,https://medportal.ru/mednovosti/ezhednevnyy-priem-aspirina-ne-snizhaet-risk-razvitiya-pervogo-infarkta-ili-insulta/,инсульт
1411,https://medportal.ru/mednovosti/morschiny-na-lbu-mogut-govorit-o-povyshennom-riske-smerti/,диабет
1412,https://medportal.ru/mednovosti/v-rossii-snyato-pervoe-v-mire-realiti-shou-o-zhizni-lyudey-s-diabetom/,диабет
1413,https://medportal.ru/mednovosti/upotreblenie-alkogolya-v-techenie-zhizni-delaet-rak-prostaty-agressivnym/,рак
1414,https://medportal.ru/mednovosti/padeniya-problema-ne-tolko-starosti-no-i-srednego-vozrasta/,диабет
1415,https://medportal.ru/mednovosti/rak-molochnoy-zhelezy-5-priznakov-pomimo-uplotneniy-v-grudi/,рак
1416,https://medportal.ru/mednovosti/nedosypaniya-staryat-serdtse/,диабет
1417,https://medportal.ru/mednovosti/bolshinstvo-lyudey-ne-znaet-chto-fizicheskie-uprazhneniya-preduprezhdayut-razvitie-raka/,рак
1418,https://medportal.ru/mednovosti/uchenye-predlagayut-ne-nazyvat-nekotorye-zlokachestvennye-opuholi-rakom/,рак
1419,https://medportal.ru/mednovosti/ketogennaya-dieta-mozhet-sprovotsirovat-diabet-2-go-tipa/,диабет
1420,https://medportal.ru/mednovosti/pyat-riskov-dlya-zdorovya-svyazannyh-s-bystroy-edoy/,диабет
1421,https://medportal.ru/mednovosti/tselnozernovye-produkty-obespechat-zdorovie-rotovoy-polosti/,рак
1422,https://medportal.ru/mednovosti/nehvatka-magniya-vam-pomogut-eti-4-produkta/,диабет
1423,https://medportal.ru/mednovosti/bezdeyatelnost-sposobstvuet-razvitiyu-diabeta-u-pozhilyh-lyudey/,диабет
1424,https://medportal.ru/mednovosti/10-mifov-o-gepatitah/,гепатит
1425,https://medportal.ru/mednovosti/uchenye-popytalis-uznat-pochemu-zhenschiny-chasche-stradayut-ot-bolezni-altsgeymera/,рак
1426,https://medportal.ru/mednovosti/diabet-povyshaet-veroyatnost-razvitiya-raka-risk-zhenschin-vyshe/,диабет
1427,https://medportal.ru/mednovosti/rasprostranennyy-krasitel-mozhet-okazatsya-prichinoy-epidemii-diabeta/,диабет
1428,https://medportal.ru/mednovosti/vred-tselnogo-ne-obezzhirennogo-moloka-okazalsya-mifom/,инсульт
1429,https://medportal.ru/mednovosti/doktor-postavil-diagnoz-raka-zhenschine-uvidev-ee-v-teleshou/,рак
1430,https://medportal.ru/mednovosti/nesmotrya-na-to-chto-ya-hirurg-ya-vsegda-prizyvayu-ne-dovodit-do-operatsii/,рак
1431,https://medportal.ru/mednovosti/chast-detey-pri-diabete-mozhet-pereyti-s-insulina-na-tabletki/,диабет
1432,https://medportal.ru/mednovosti/perenesennyy-v-detstve-appenditsit-silno-uvelichivaet-risk-raka-prostaty/,рак
1433,https://medportal.ru/mednovosti/otsutstvie-deneg-na-normalnuyu-edu-vedet-k-saharnomu-diabetu/,диабет
1434,https://medportal.ru/mednovosti/proshli-vremena-srednevekovoy-hirurgii/,рак
1435,https://medportal.ru/mednovosti/v-rekomendatsii-voz-po-borbe-s-rakom-voydut-predlozheniya-rossiyskoy-organizatsii/,рак
1436,https://medportal.ru/mednovosti/rossiyskie-uchenye-razrabotali-prostoy-i-effektivnyy-metod-skrininga-raka-polosti-rta/,рак
1437,https://medportal.ru/mednovosti/silnogo-cheloveka-slozhnee-ubit-sidyachim-obrazom-zhizni/,рак
1438,https://medportal.ru/mednovosti/risk-saharnogo-diabeta-v-supruzheskih-parah-odin-na-dvoih/,диабет
1439,https://medportal.ru/mednovosti/chrezmernaya-sterilnost-prichina-opuholey-krovi-u-detey/,диабет
1440,https://medportal.ru/mednovosti/dieta-nabirayuschaya-populyarnost-mozhet-provotsirovat-razvitie-diabeta/,диабет
1441,https://medportal.ru/mednovosti/podschitano-skolko-let-nuzhno-uprazhnyatsya-dlya-preduprezhdeniya-serdechnoy-nedostatochnosti/,инсульт
1442,https://medportal.ru/mednovosti/my-onkologi-vsegda-govorim-patsientam-isklyuchite-onkologiyu-potom-lechite-lyubye-zabolevaniya/,рак
1443,https://medportal.ru/mednovosti/andrey-pavlenko-izmenit-situatsiyu-s-onkologiey-v-luchshuyu-storonu/,рак
1444,https://medportal.ru/mednovosti/ogromnoe-kolichestvo-lyudey-verit-v-mify-o-prichinah-raka/,рак
1445,https://medportal.ru/mednovosti/predrakovye-zabolevaniya-preduprezhdenie-ili-povod-dlya-paniki/,рак
1446,https://medportal.ru/mednovosti/produkty-dlya-intimnoy-gigieny-vredyat-zhenskomu-zdorovyu/,рак
1447,https://medportal.ru/mednovosti/alkogol-okazalsya-esche-opasnee-uchenye-ob-yavili-o-novyh-bezopasnyh-dozah-vypivki/,рак
1448,https://medportal.ru/mednovosti/deystvitelno-li-prisypka-s-talkom-vyzyvaet-rak-obzor-nauchnyh-dannyh/,рак
1449,https://medportal.ru/mednovosti/priem-vitaminov-polezen-bespolezen-ili-vreden/,рак
1450,https://medportal.ru/mednovosti/shum-na-rabote-povyshaet-risk-bolezney-serdtsa/,инсульт
1451,https://medportal.ru/mednovosti/o-realnyh-masshtabah-zabolevaemosti-grippom-prihoditsya-tolko-dogadyvatsya/,орви
1452,https://medportal.ru/mednovosti/bakterii-promothody-i-farmakologicheskie-veschestva-pitievaya-voda-nebezopasna-vo-vsem-mire/,гепатит
1453,https://medportal.ru/mednovosti/prosche-predotvratit-rak-kishechnika-chem-s-nim-borotsya-08ca6c3d-a330-47e1-b839-adb57666840f/,рак
1454,https://medportal.ru/mednovosti/zammera-moskvy-polozhitelno-otsenil-ideyu-lechit-rak-pozdney-stadii-za-schet-patsienta/,рак
1455,https://medportal.ru/mednovosti/uchenye-svyazali-bolezni-desen-s-rakom-pischevoda/,рак
1456,https://medportal.ru/mednovosti/vremya-prosmotra-televizora-vliyaet-na-risk-raka-tolstoy-kishki/,рак
1457,https://medportal.ru/mednovosti/eti-lyudi-dazhe-ne-podozrevali-chto-oni-uzhe-na-grani/,диабет
1458,https://medportal.ru/mednovosti/immunoonkologiya-kogda-revolyutsionnyy-metod-lecheniya-raka-doberetsya-do-rossii/,рак
1459,https://medportal.ru/mednovosti/uchenye-predupredili-o-kovrah-vyzyvayuschih-rak/,рак
1460,https://medportal.ru/mednovosti/diabet-predlagayut-razdelit-na-5-otdelnyh-zabolevaniy/,диабет
1461,https://medportal.ru/mednovosti/kak-ne-propustit-rak-podzheludochnoy-zhelezy/,рак
1462,https://medportal.ru/mednovosti/zvezda-youtube-lechila-rak-veganstvom-no-umerla-iz-za-dokazatelnoy-meditsiny/,рак
1463,https://medportal.ru/mednovosti/tysyachi-letalnyh-ishodov-epidemiya-grippa-esche-tolko-nabiraet-oboroty/,орви
1464,https://medportal.ru/mednovosti/chem-dolshe-vy-otkladyvaete-pohudenie-tem-vyshe-risk-smerti/,диабет
1465,https://medportal.ru/mednovosti/kak-pohudet-pryamo-vo-vremya-edy/,диабет
1466,https://medportal.ru/mednovosti/uchenye-vyyavili-produkt-kotoryy-snizhaet-risk-serdechno-sosudistyh-zabolevaniy/,инсульт
1467,https://medportal.ru/mednovosti/kakie-zhenschiny-silnee-podverzheny-risku-insulta/,инсульт
1468,https://medportal.ru/mednovosti/kak-medikam-nayti-obschiy-yazyk-s-rodstvennikami-patsientov-v-otkrytoy-reanimatsii/,орви
1469,https://medportal.ru/mednovosti/pri-opredelennyh-usloviyah-chay-povyshaet-risk-razvitiya-raka-pischevoda/,рак
1470,https://medportal.ru/mednovosti/voz-nazvala-7-vidov-raka-kotorye-vyzyvaet-alkogol/,рак
1471,https://medportal.ru/mednovosti/v-etom-godu-7-tysyach-rossiyanok-pogibnut-iz-za-raka-kotoryy-mozhno-bylo-predotvratit/,рак
1472,https://medportal.ru/mednovosti/nazvany-produkty-povyshayuschie-shans-razvitiya-raka-tolstoy-kishki/,рак
1473,https://medportal.ru/mednovosti/kakie-pravila-nuzhno-zapomnit-pered-kupaniem-v-prorubi/,орви
1474,https://medportal.ru/mednovosti/uchenye-vyyasnili-kak-gamburgery-vliyayut-na-vashu-dnk/,диабет
1475,https://medportal.ru/mednovosti/pochemu-lishniy-ves-chasche-nabirayut-zimoy/,рак
1476,https://medportal.ru/mednovosti/uchenye-nashli-sposob-pohudet-bez-sporta-i-diet/,диабет
1477,https://medportal.ru/mednovosti/izzhoga-povyshaet-risk-raka/,рак
1478,https://medportal.ru/mednovosti/patsienty-vstupilis-za-vrachey-nakazannyh-za-pererashod-sredstv-na-lechenie/,гепатит
1479,https://medportal.ru/mednovosti/odinochestvo-sozdaet-serieznye-riski-dlya-zdorovya/,диабет
1480,https://medportal.ru/mednovosti/na-chto-proveryatsya-beremennym-i-kak-predotvratit-vrozhdennye-infektsii/,гепатит
1481,https://medportal.ru/mednovosti/rossiya-vyshla-na-pervoe-mesto-po-tempam-rasprostraneniya-vich-v-gruppe-riska-vse-sloi-naseleniya/,спид
1482,https://medportal.ru/mednovosti/futbolnyy-match-spartak-zenit-otkryla-sotsialnaya-aktsiya-v-podderzhku-perezhivshih-insult/,инсульт
1483,https://medportal.ru/mednovosti/40-zarazheniy-vich-proishodyat-iz-za-lyudey-kotorye-ne-znayut-chto-bolny/,спид
1484,https://medportal.ru/mednovosti/immunitet-vzaymy-v-lechenii-raka-obeschayut-skoruyu-revolyutsiyu/,рак
1485,https://medportal.ru/mednovosti/nizkokaloriynaya-dieta-prodlevaet-zhizn-na-neskolko-let/,диабет
1486,https://medportal.ru/mednovosti/vyalotekuschie-repressii-chast-7-final/,рак
1487,https://medportal.ru/mednovosti/uchenye-nazvali-ob-em-potrebleniya-kofe-pri-kotorom-on-stanovitsya-poleznym/,рак
1488,https://medportal.ru/mednovosti/10-faktov-o-gerpese-chto-nado-znat-o-samoy-rasprostranennoy-v-mire-infektsii/,орви
1489,https://medportal.ru/mednovosti/privivka-ot-raka-i-vospaleniya-mozga-voprosy-infektsionistu-o-tom-kak-prozhit-dolshe/,гепатит
1490,https://medportal.ru/mednovosti/glava-minzdrava-tatarstana-perestal-britsya-radi-profilaktiki-raka/,рак
1491,https://medportal.ru/mednovosti/kogda-pora-proveryatsya-na-kolorektalnyy-rak/,рак
1492,https://medportal.ru/mednovosti/kto-oni-vrachi-ot-boga/,рак
1493,https://medportal.ru/mednovosti/vy-tam-ohr-li-chto-li-kakaya-nahr-n-yatrogennaya-prestupnost/,инсульт
1494,https://medportal.ru/mednovosti/kak-predotvratit-melanomu-uchenye-ob-yasnili-pri-kakih-usloviyah-zagar-vyzyvaet-rak-kozhi/,рак
1495,https://medportal.ru/mednovosti/spasti-zhizn-i-krasotu-hirurg-onkolog-o-novyh-metodah-lecheniya-i-profilaktiki-raka-grudi/,рак
1496,https://medportal.ru/mednovosti/vyalotekuschie-repressii-chast-1/,инсульт
1497,https://medportal.ru/mednovosti/kakim-budet-gripp-v-etom-godu-kakuyu-vaktsinu-vybrat-i-chto-delat-krome-privivki/,орви
1498,https://medportal.ru/mednovosti/ko-vsemirnomu-dnyu-borby-s-rakom-molochnoy-zhelezy-dokumentalnyy-film-yaproshla/,рак
1499,https://medportal.ru/mednovosti/mozhno-li-zaschititsya-ot-raka-grudi-kto-v-gruppe-riska-i-kak-byt-esli-diagnoz-postavlen/,рак
1500,https://medportal.ru/mednovosti/kogda-stoish-odnoy-nogoy-v-mogile-istoriya-odnoy-pobedy-nad-rakom/,рак
1501,https://medportal.ru/mednovosti/kak-holesterin-sposobstvuet-metastazirovaniyu-raka-grudi-i-drugih-vidov-raka/,рак
1502,https://medportal.ru/mednovosti/5-veschey-kotorye-nuzhno-znat-o-rake-molochnoy-zhelezy/,рак
1503,https://medportal.ru/mednovosti/mozhno-li-zastrahovatsya-ot-raka-i-kak-eto-sdelat-pravilno/,рак
1504,https://medportal.ru/mednovosti/rak-v-srednevekovie-byl-rasprostranen-tak-zhe-kak-i-seychas/,рак
1505,https://medportal.ru/mednovosti/vopros-onkologu-suschestvuet-li-antirakovaya-dieta/,рак
1506,https://medportal.ru/mednovosti/melatonin-protiv-stressa-raka-i-stareniya/,диабет
1507,https://medportal.ru/mednovosti/bez-paniki-chto-takoe-himioterapiya-i-kak-ona-spasaet-zhizni/,рак
1508,https://medportal.ru/mednovosti/espch-obyazal-rossiyu-vyplatit-20-tysyach-evro-za-smert-onkobolnoy-v-tyurme/,рак
1509,https://medportal.ru/mednovosti/lichnyy-opyt-kak-podgotovitsya-k-vstreche-s-zheltoy-lihoradkoy-i-malyariey/,гепатит
1510,https://medportal.ru/mednovosti/vich-dissidentov-zhdet-ugolovnoe-nakazanie-iz-za-smerti-docheri/,спид
1511,https://medportal.ru/mednovosti/uchenye-smogli-ostanovit-rak-s-pomoschyu-poliomielita/,рак
1512,https://medportal.ru/mednovosti/kak-ne-kupit-chervya-parazita-kotoryy-vyzyvaet-rak/,орви
1513,https://medportal.ru/mednovosti/meditsina-v-tyurme-kak-vyzhit/,орви
1514,https://medportal.ru/mednovosti/vernaya-doroga-k-insultu/,диабет
1515,https://medportal.ru/mednovosti/uchenye-vnov-ob-yavili-o-pobede-nad-melanomoy/,рак
1516,https://medportal.ru/mednovosti/organy-iz-probirki-chto-uzhe-umeyut-vyraschivat/,диабет
1517,https://medportal.ru/mednovosti/effektivnost-onkomarkerov-sostavlyaet-2/,рак
1518,https://medportal.ru/mednovosti/vernaya-doroga-k-saharnomu-diabetu-ii-tipa/,диабет
1519,https://medportal.ru/mednovosti/koksaki-epidemii-net/,орви
1520,https://medportal.ru/mednovosti/obschiy-analiz-krovi-chto-eto-i-zachem-on-nuzhen/,орви
1521,https://medportal.ru/mednovosti/zamenitel-podzheludochnoy-zhelezy-mozhno-vyrastit-v-probirke/,диабет
1522,https://medportal.ru/mednovosti/vernaya-doroga-k-raku-legkogo/,рак
1523,https://medportal.ru/mednovosti/iskusstvennyy-intellekt-predskazhet-dementsiyu-do-simptomov/,инсульт
1524,https://medportal.ru/mednovosti/sibirskie-uchenye-pomogli-sozdat-effektivnoe-oruzhie-protiv-metastazov/,рак
1525,https://medportal.ru/mednovosti/kletki-kishechnika-ispolzuyut-dlya-pischevareniya-biznes-strategiyu/,рак
1526,https://medportal.ru/mednovosti/hronicheskiy-nedosyp-opasnee-alkogolizma/,диабет
1527,https://medportal.ru/mednovosti/chem-agressivney-opuhol-tem-ona-bolee-uyazvima/,рак
1528,https://medportal.ru/mednovosti/v-rossii-sozdana-samaya-obshirnaya-baza-chelovecheskih-antitel/,рак
1529,https://medportal.ru/mednovosti/my-dolzhny-sozdavat-standarty-po-silam/,рак
1530,https://medportal.ru/mednovosti/skrining-raka-yaichnikov-prinosit-bolshe-vreda-chem-polzy/,рак
1531,https://medportal.ru/mednovosti/kak-rabotaet-gen-dzholi/,рак
1532,https://medportal.ru/mednovosti/novyy-onkomarker-i-pribory-dlya-neinvazivnoy-diagnostiki-raka/,рак
1533,https://medportal.ru/mednovosti/navstrechu-prinuditelnoy-dispanserizatsii/,рак
1534,https://medportal.ru/mednovosti/rak-prostaty-posle-operatsii-ili-bez-nee-smertnost-odinakovo-nizkaya/,рак
1535,https://medportal.ru/mednovosti/pochemu-patsienty-byvayut-nedovolny-uspeshnym-lecheniem/,рак
1536,https://medportal.ru/mednovosti/ekspress-testy-na-vich-istoriya-uspeha/,спид
1537,https://medportal.ru/mednovosti/bryushnoy-tif-gepatit-a-i-zheltaya-lihoradka-ot-chego-privitsya-pered-otpuskom/,гепатит
1538,https://medportal.ru/mednovosti/hozyain-zhizni-i-smerti/,рак
1539,https://medportal.ru/mednovosti/ezhegodnyy-festival-zdorovya-orbi-fest-proydet-pervogo-iyulya-na-vdnh/,инсульт
1540,https://medportal.ru/mednovosti/privivki-tolko-dlya-vzroslyh/,рак
1541,https://medportal.ru/mednovosti/reabilitatsiya-onkologicheskih-patsientov-dolzhna-stat-standartom/,рак
1542,https://medportal.ru/mednovosti/chto-sluchilos-v-apatitah/,рак
1543,https://medportal.ru/mednovosti/luchshim-vracham-rossii-dali-premii-prizvanie/,рак
1544,https://medportal.ru/mednovosti/insulty-v-rossii-pamyatka-dlya-zdorovyh/,инсульт
